coast,east,far_west,north,north_central,south_central,southern,west,system_total,Time_Index
0.45185979198866416,0.6136017708894015,1.1532568131306529,0.8005707371641211,0.4951772615864031,0.4562465237134627,0.47741805399034976,0.5332373444338319,0.5412894371932374,27
0.4506417842961255,0.6150917704260044,1.1409141420744244,0.8010592881766089,0.5023665385365186,0.4557712582704489,0.4539068837617872,0.5511283447617147,0.5409148454797259,28
0.4554752761915346,0.6299169093559852,1.1291969241374393,0.7981462456909344,0.5159526498832543,0.45965985660404507,0.45270334692652636,0.5441525178078416,0.5464373907863076,29
0.4729665478085944,0.6600305842010146,1.1281049810432737,0.82463301600347,0.5433759987380445,0.47587215013683776,0.45538082562626897,0.5667241649678532,0.5650543128179395,30
0.4962906333057437,0.7113286304480336,1.1278925349718918,0.8500696299340227,0.5821651316347531,0.4986890421913957,0.47030624541835403,0.5913819075180217,0.5917412899379205,31
0.5136264050444698,0.7446433090822244,1.1321577984050202,0.8699769422185695,0.6108980569159773,0.5222226373012118,0.49470678247712885,0.6256718034983678,0.6143145537941479,32
0.5280157453709657,0.7190637955064751,1.1559606722209677,0.8810629408944592,0.6120621661882248,0.5332568204395963,0.5117422993180479,0.6130792003459403,0.6227448941015395,33
0.5374138532914663,0.6504596541632655,1.134259974565897,0.9616875556468734,0.5895274066071108,0.5451370729183097,0.5022718711559111,0.6199314772311479,0.6175901449235968,34
0.5463418765653617,0.5963883551902245,1.180139412163206,0.837490582836792,0.5596069336119159,0.5459471687462124,0.5255173254598057,0.6063979927865768,0.610580558737757,35
0.5471830099130052,0.5623857102628175,1.1503538787007215,0.7854758806474442,0.5287046503356534,0.5280385857428669,0.5373541883863384,0.5840401822838706,0.5932718464045216,36
0.5458650700219985,0.5309353133454767,1.1114108796158737,0.7671118416546812,0.5077770981869808,0.5202959789914687,0.531499059834537,0.6357696456488993,0.581075321428184,37
0.5489298068171684,0.5348813169029397,1.1000086166938043,0.7599525146679451,0.49143306353082644,0.5130154935150826,0.5608841150331129,0.6501632286484098,0.5770311138833918,38
0.5521648316635395,0.5278733286518357,1.1238204043309286,0.7708513115540031,0.48047242969583603,0.5076000962983256,0.5943158674608968,0.6057944982204039,0.576843818026636,39
0.5438973467777243,0.5329207911968832,1.1140969110638348,0.7723763212565349,0.48064356752429044,0.5054603641072897,0.6204044821587387,0.581478894321924,0.5751386031067268,40
0.5366031925424589,0.5441064814979842,1.1038192752469127,0.746391799648426,0.4749565830769987,0.509797939547896,0.6050398495735259,0.5970557068251909,0.5702127578402868,41
0.547715384136234,0.5939786908678713,1.0913458681467572,0.7686642467410908,0.49552883821224963,0.5215239210021667,0.5788574527846247,0.5898042681796799,0.5808520208936814,42
0.5515634459669291,0.5817913501605849,1.0707252284909496,0.7732164463621213,0.5223111642878508,0.5409904338128879,0.5781994151123587,0.6184678841100356,0.5925382809006271,43
0.5460393912112544,0.5878440277040105,1.0610121346818955,0.7659658014291258,0.5229108907649563,0.5354795684285386,0.5762659410016865,0.5901891741628296,0.5886879263558891,44
0.5358364481856032,0.6040950035111233,1.1018077229346677,0.7974704928886148,0.5205681627089184,0.5252817694540605,0.5648464083803677,0.607776051244767,0.5876755034306378,45
0.5224329860502717,0.5842936938799517,1.1244859696454677,0.7771979088190306,0.5098646076553671,0.512301557653088,0.5529782847568152,0.6008382396966372,0.5779916757661933,46
0.5025751586479666,0.5614696100692601,1.139900937733988,0.7500171221149237,0.4934937862086721,0.48483093832756374,0.5578940293631727,0.5818162810478947,0.5623900858854629,47
0.4871573681175059,0.5571101138174288,1.1482383318080795,0.7425153528297148,0.4824025667697958,0.45809500881351056,0.5349361734718598,0.5758526142719337,0.5485532020974752,48
0.470910543653566,0.5196961541614832,1.1761905893818563,0.7427071205168596,0.46387243237451503,0.4388526386571364,0.5276555571359575,0.5722126391720246,0.5353269671817362,49
0.4721473726570269,0.5397826311680812,1.175409144392018,0.7506015569709837,0.44934655112631017,0.4215223990458718,0.5215597212171039,0.6276200930427056,0.5297547068068751,50
0.47130937619453706,0.5516741107233627,1.163696383365621,0.7449489760975275,0.44784425862348637,0.4178461827952526,0.5231993447757904,0.6014464861885279,0.5271955133879579,51
0.4563128245275739,0.5657720728460061,1.1650468272739158,0.7586284044471839,0.4461756647960558,0.4149025809611569,0.4735761143266211,0.5596913149053654,0.5182683800601325,52
0.4537594000124579,0.5303115097117315,1.1380201214656698,0.7558569047782115,0.4556287975856173,0.4276247519903038,0.47873100326517976,0.5577335215095918,0.519727404054389,53
0.4675061270088948,0.5461953325229827,1.1369801756617026,0.7768326370339931,0.4794820625233454,0.4420404452967399,0.4899520304604231,0.5693852433698757,0.5356566126584579,54
0.4886482848184169,0.5799270684437348,1.1424161209427257,0.8148802593429674,0.5146776730612689,0.4628352108739626,0.5038380320766012,0.612399674968281,0.5608397387681798,55
0.5019697398133015,0.6031646449487946,1.1490673171775276,0.8490149076547269,0.5386570591377928,0.4856541783234683,0.5184961729091673,0.6551622545036376,0.5803936169667394,56
0.5113503708022314,0.5969622545332701,1.1579231985167402,0.8555076136337694,0.5458091322121573,0.4948841514540217,0.5188994359007223,0.6042263627334977,0.58619752333121,57
0.5191647998465615,0.532692657296542,1.163752837566408,0.8496039084080999,0.5362793594385489,0.5003791054771056,0.5242934691714821,0.5819730945965853,0.5841867455336018,58
0.5248734826998543,0.5180564417527813,1.1480244000998348,0.8087026002785197,0.5167309549639644,0.5042255041134328,0.5367289744459431,0.5796018836633546,0.5781733682459486,59
0.5293287558710167,0.5015808966375201,1.12000974577782,0.8209666004611555,0.5015253589057894,0.5095876328598665,0.5457054835951677,0.61161085529911,0.5744188672141524,60
0.5304248731690113,0.5020799395445165,1.1016368746954444,0.8329566468050132,0.4895338056737399,0.5023375865093794,0.547105962821653,0.5798394799492494,0.5677836343002497,61
0.5323415099979252,0.4853156624616361,1.0994099050380919,0.7795676095244617,0.4760477727527743,0.4998312012109238,0.5837138020666446,0.5678931386944559,0.5638988249479988,62
0.5464315018554675,0.4789243486598916,1.1256492233090483,0.7774627308631828,0.47403690326843495,0.49356765925889035,0.6074281668258357,0.5752586235571966,0.5697543539133448,63
0.5418767446122876,0.4801291808210682,1.097747477388607,0.7613679428349656,0.4693573997764791,0.4955123043248464,0.5616187414130772,0.5555808991593845,0.5607711868155162,64
0.5354779470251798,0.49971305032847724,1.0793954052223107,0.7451179142981075,0.464351990332945,0.49935593576790993,0.5508369270109615,0.5506959195213861,0.5559401220749328,65
0.5395151182179982,0.5160317533872538,1.0808320160686484,0.7486564847156587,0.4799519474740801,0.5098546670097986,0.5649808293775526,0.508964507866813,0.5646079501905088,66
0.5451305907695809,0.5290175627457341,1.1010931316036559,0.7839097778690958,0.4917608296761924,0.523959051074086,0.5865788449485058,0.5207920509786591,0.5772415385728723,67
0.5378005864182731,0.5374228711364277,1.119932492660954,0.7935529529940871,0.4836213657393973,0.5210701013069453,0.5786526952191453,0.5252873727077899,0.5737384741813675,68
0.5286977938286713,0.5401355257951714,1.1076284481631586,0.7875487980275323,0.47760735922425457,0.5129539234649687,0.5695527063166926,0.5216806610879059,0.5661528131515788,69
0.51925666576892,0.5520091823894887,1.105416334874434,0.7582676985594594,0.4684697153010612,0.5000511930753756,0.5615452787750808,0.5266321676859548,0.5574576834757247,70
0.5059594096023639,0.5249717506068718,1.103214621043749,0.7340227838275917,0.4539985237502102,0.4820844990134956,0.5471591060065866,0.527782133709686,0.5434039370757453,71
0.48714526870334157,0.4946121189005372,1.1022608421778248,0.70874141040568,0.4333667424137577,0.4566484585349926,0.5300094876215454,0.5190195826858836,0.5241236705839041,72
0.4695701974400328,0.4763435839122825,1.1119219386966805,0.6947286715521768,0.4128156934876848,0.4339775359250866,0.5031174730102956,0.4964479355258719,0.5061361150881178,73
0.4573511335134503,0.46067720122479383,1.1023633511213589,0.6920165285482729,0.4017806519011925,0.4242383992340409,0.4811521442493603,0.5012378766495122,0.4947535104262751,74
0.4441901077878551,0.4579431590128932,1.0889094236917483,0.7440312307376207,0.3934507041205525,0.4084529452621501,0.46617983341174557,0.473610180525658,0.48421427361337577,75
0.43866381239992774,0.4479230903588475,1.0892778616337253,0.6944821130972764,0.3873440599547899,0.4027504517443003,0.4489848870160258,0.4483441914835988,0.4762598626886505,76
0.4360951515854938,0.4541825142494573,1.0899211423953221,0.7170604753099102,0.38590947850583285,0.4013045932640982,0.4468185207125563,0.4419195879130018,0.4753916969159609,77
0.4408255743972811,0.46465172151979955,1.0952293229061434,0.7146085884528456,0.397673716057044,0.4070970205630131,0.45550117930979506,0.44621532876198083,0.48290034131719173,78
0.45169264082261673,0.485465375333735,1.0886420090564424,0.7164349473780334,0.41047073319910177,0.4198427127349001,0.4657593770368298,0.46266649559734085,0.4934991885237116,79
0.46214832716636645,0.5142138113689103,1.089787435077669,0.7219596831267264,0.4291723774615945,0.43429437955376243,0.475031299772891,0.4805052247423268,0.5071167060631758,80
0.4748925952929694,0.5300833758113903,1.0945221597594457,0.7286852498687304,0.44965534329504314,0.45078892679943655,0.48848902983989834,0.498339201961595,0.5224738933300619,81
0.48947059685513816,0.5669376944930615,1.1094929224259855,0.7656735840010959,0.47153419854666784,0.47747504683474595,0.512783280528806,0.5209013452701708,0.5437812708673634,82
0.514317416031186,0.5742593668571347,1.1866970132756511,0.7918498732963495,0.47967589471600797,0.490548651408363,0.5464416730099831,0.5173278971303121,0.5648554525448214,83
0.5213915401792416,0.5598192038839797,1.17920048966591,0.7914526402301212,0.49427357944441225,0.5008177056093774,0.5817928322347803,0.5255439766965563,0.5749925576423565,84
0.529113207048312,0.5557840855216959,1.1541630516169672,0.7312147569801155,0.4818039564089629,0.49879557913204214,0.5989049377833977,0.49071236118437006,0.5694168398646653,85
0.5434832779374352,0.5270106973411707,1.179904681538882,0.7232061730931671,0.46072535652474134,0.49189834992265696,0.6388795540974176,0.5194139925204689,0.5699596521089739,86
0.5260480221266916,0.5188620395883609,1.1886194273761277,0.7213843800652924,0.45608305690853657,0.4909692647844218,0.6268879507206372,0.5515465142248897,0.5639442480679377,87
0.5215905083232766,0.49866506022378515,1.1672827107524453,0.724119352555761,0.45499521558157846,0.4888219228119111,0.6392906322632276,0.5266369196116727,0.5600445361172818,88
0.5225911746873085,0.5038800586018957,1.1300229382331617,0.7340547451087825,0.4556686057326708,0.4953960822077775,0.6405691947713358,0.47969739737028433,0.5580231476696091,89
0.5310612127287629,0.5378470576073744,1.1154622113407577,0.7459900006848845,0.4700010268269708,0.5073475899130271,0.6299874488301466,0.4748836966180545,0.5662803793939267,90
0.5430136414172806,0.5534136317134638,1.102884809660205,0.7638654886651599,0.4848074252983379,0.5247304061962992,0.6338043799362594,0.504393155326196,0.5782102074692061,91
0.5383634332401379,0.5552529612849643,1.1000130736043927,0.7589617149510307,0.4803031520611692,0.519425004911768,0.6239885210720543,0.5198226581322082,0.5739566482220186,92
0.5298225912194999,0.5560799466737009,1.0971621364646598,0.7539711891879551,0.4723757502161546,0.5109055086516298,0.6102369404530612,0.5021930137188095,0.5658533305340292,93
0.5295438565672707,0.5411549991623209,1.0944374784582656,0.732324270027167,0.4599723500795419,0.4983638969829292,0.5959992559954109,0.4762997704819879,0.5566243301729095,94
0.5114753980819291,0.5206300773160046,1.1047567121073463,0.6998196470561378,0.4414704906298319,0.4826918979348437,0.5859880177748323,0.45425083515094494,0.5411637784834854,95
0.49654830601479805,0.4853477437913715,1.1148055598473954,0.6818528411296029,0.422005050798172,0.4588172462552957,0.5713564485347329,0.4331190214834562,0.5243512630667473,96
0.4779268594895033,0.45039691734067167,1.1036246568178847,0.6650868661963792,0.397092591517814,0.4331764334752904,0.5552134245937281,0.4053962868452441,0.5025642603023749,97
0.4669607571186007,0.4341459415335589,1.1028729245653026,0.6583841289409401,0.3806968434743658,0.41484654529757015,0.5361866013526503,0.46453400240447446,0.4904875522172145,98
0.4587219523256194,0.4208607064308808,1.1106873744636852,0.648540054334178,0.36929199536290896,0.4038199719406603,0.5163626303375686,0.4325773019516159,0.48035271231463694,99
0.45259651187333433,0.4128510677735914,1.088818799843117,0.7173755222245052,0.361195687921985,0.3962510065665496,0.49146504819617964,0.4768177303852386,0.47380951784848446,100
0.45033123266590874,0.4106909249047363,1.0758031352880353,0.69648654201767,0.3587752037656275,0.3924149849049608,0.4595525656435561,0.4740140942116793,0.4676033605478624,101
0.45423531030292,0.41315762270217476,1.0949247673492672,0.6846243407985755,0.36047393273241635,0.39609050935726403,0.4694872151564363,0.4159550657904116,0.47042829710154,102
0.46248576638361505,0.43389285548786793,1.1115223023805845,0.7104947149738602,0.37289667888441946,0.40735229414157514,0.49120871048061754,0.41076121098074997,0.4827725366332693,103
0.46752494831981706,0.4533377058997565,1.1126929842284792,0.7324475492546173,0.3887946390703198,0.4169302418250193,0.49747179112852674,0.44812560290057546,0.49359098852988725,104
0.4817587887679794,0.4844744187041282,1.1322246520638468,0.7665456703878729,0.41557175660331597,0.4314213411478871,0.5151075133522252,0.4751973237154357,0.5139792930183472,105
0.5044357796705643,0.5057514695031315,1.1163550790953065,0.7983882382485217,0.44466965190565694,0.4571873694230679,0.5484048447828241,0.44200037065020603,0.5357537776000593,106
0.5254775571551679,0.5205944313940764,1.1255140303545323,0.803273748373399,0.4578587978981299,0.4611596753528863,0.5643634306114124,0.49432857665568974,0.5501518336335908,107
0.5382702229384279,0.5271105059225699,1.114942238438774,0.769367394927288,0.4762248632013489,0.46036203189466957,0.5852721478130798,0.5037896607600231,0.5596195140107673,108
0.5491619363185426,0.5328994036437261,1.1001854074804787,0.7697281008150126,0.493585679781777,0.46844638701411545,0.6193541227388747,0.555647426119435,0.5723933060389262,109
0.5587962068784721,0.5389556457793446,1.0979881505603821,0.7672533844713832,0.5003977094317777,0.4692509484554911,0.6471308150757837,0.5814693904704883,0.5800062686289931,110
0.5563973859887887,0.536406962361471,1.1001482665589084,0.8337374152455311,0.5097753183535648,0.4688953641211256,0.662028100240551,0.5747834309854069,0.5851043879329965,111
0.5442679473523121,0.5278127305845575,1.1117867457421646,0.8515992055338676,0.5248049400794378,0.471621741284033,0.677752230841491,0.567888386768738,0.5893027479556913,112
0.5269438269012997,0.5491147335289106,1.111816458479421,0.8710407962924913,0.5589893492744501,0.4833913060322046,0.6716501427832337,0.5327431441591705,0.5975519918872638,113
0.5220274316125427,0.6213939694229282,1.1139795457516728,0.9231011574549688,0.6264165375692179,0.5019404942760608,0.6581580259495047,0.563644917102656,0.6247445843659344,114
0.5325126943020273,0.7010875570780325,1.1384390710609824,0.9587516836746341,0.6891995660539932,0.5316324779938956,0.6558056584987676,0.6110738876929876,0.6593397147451912,115
0.5301456903903315,0.7387260860421264,1.1437517084823923,0.9720886697258179,0.7202153211512963,0.5564943258702131,0.6387341918562758,0.6344533622250418,0.6742512547093701,116
0.5316841084949987,0.7701586599985029,1.1622122321396737,0.9714859712805057,0.7417887325830056,0.5547309319630193,0.609757088753808,0.6434107422032779,0.6818013879445608,117
0.5339583502314349,0.7927759974620104,1.1685677866387765,0.9699290002967833,0.7473369465737464,0.5537105294470871,0.6067998268157385,0.6320251281831962,0.6847231317774781,118
0.5303123934299284,0.7946901834695602,1.1643664055907486,0.9564367737369586,0.7316692783787444,0.5516510458606939,0.5693932767618919,0.6496642764480306,0.675341648029477,119
0.5265821888557225,0.8013666646467311,1.155488239698594,0.9461772024747163,0.7156057609457523,0.5494096193172228,0.5493786154949897,0.7018119092762343,0.6678397992131189,120
0.5254614246029488,0.8026855637580783,1.1670286668489047,0.9477022121772481,0.7042660196168596,0.5492643416708867,0.5229586374087383,0.6941185415389587,0.6626846923728144,121
0.5278342541585014,0.8081251314443372,1.1668771318888982,0.962641828185284,0.7022071571328015,0.5566997899700313,0.5071657332743548,0.6824383081243675,0.6629996736927053,122
0.5346090298376035,0.7968218096008727,1.168313742735236,0.9410999246626943,0.7017261110193416,0.5680937082326767,0.49731079853887494,0.7070675391202286,0.665652574650394,123
0.5463692122788439,0.8345601471463657,1.1569129654500292,0.9580257060018719,0.710517758898051,0.5863641017552307,0.4905100339022259,0.7451637276006102,0.6759733989810676,124
0.5678532905701199,0.8764797513340487,1.14776292801198,0.9738145789101204,0.7342668529836764,0.6175891105410692,0.5050853338876897,0.775210153914874,0.6976265168013682,125
0.6005226050666073,0.9219532539379833,1.128281771829948,0.9867862931762664,0.7739559476348008,0.6661581949044904,0.5373729448045503,0.7862963966147282,0.7304435883597115,126
0.642596749380353,0.9763703183537288,1.1379309832539013,1.037193799511449,0.8227785937827861,0.7298147087390731,0.5888030435414618,0.8500149685660114,0.7776845868624176,127
0.671511660474306,0.9865507936564517,1.1541140256004945,1.0583521676597492,0.8543970516672545,0.7714582001621575,0.6190165072110613,0.9073089369466977,0.8086197582941602,128
0.6840242472259852,0.9539026937623202,1.1540115166569604,1.0728534575257402,0.851937875480116,0.7730887687927012,0.6271177168437324,0.9198920362476894,0.8116536888878716,129
0.6877862687781787,0.9511472639972625,1.1614486147921892,1.064675935438212,0.8290906033426939,0.7423770743572502,0.6475809691128683,0.8850604207355031,0.8010184793412432,130
0.6851548702606707,0.8900216370746106,1.1416599317795553,1.014355181151976,0.790155259214284,0.7075388029675381,0.6469323096497082,0.8522341178762695,0.7760181186983617,131
0.6638581088257159,0.8439314600213162,1.1597921296901557,1.036152774924092,0.7541675781616226,0.6834621461797513,0.6267128908173265,0.8147319201106249,0.7526705158290035,132
0.6473303090772942,0.8097256333389179,1.151821687921178,0.9626829212611008,0.7160291410517983,0.6462350952052842,0.6006477216422494,0.7829225293550212,0.7231479915052804,133
0.6338040602945176,0.7784463368468331,1.1506524917101464,0.9779649795676094,0.6883985666090751,0.6262310551031194,0.588385713236248,0.7377744831092801,0.704438792584324,134
0.6283709752083003,0.7431140990315004,1.1420536255482001,0.9260872542976508,0.6610168860951259,0.600426286122249,0.5682069333099921,0.713373344547878,0.6843940824046928,135
0.620628246396055,0.7046165033489344,1.126684712202427,0.8984818391434376,0.6475230403602527,0.5878964350249186,0.5607856438375006,0.6873803108709805,0.6713906711403075,136
0.6145919831074254,0.7529737610368685,1.129684213028441,0.9069333150697441,0.6492344186447968,0.6060637505984056,0.5696011603970733,0.6957912193916586,0.6764263187517965,137
0.639199950885341,0.8317441193140299,1.0670259927025516,0.9107686688126384,0.6890686084113499,0.654034429418585,0.604375559761856,0.7507900076506004,0.7057437833214649,138
0.6682098647868061,0.873157551410331,1.0943305126041432,0.9491222062415815,0.7373097579813476,0.7041441486314846,0.6512165881762665,0.7768163048075233,0.7463598018979711,139
0.6716788116403534,0.8923671387374928,1.1467571518558577,0.9756272401433691,0.749569923196319,0.7199012388724241,0.679610679279316,0.7686477444984581,0.7614295478468189,140
0.6703729711635109,0.9161714854012126,1.1548405020264088,0.976526721914024,0.7503645979823595,0.7259482479515852,0.6899751633762178,0.7861538388431913,0.7650769886116727,141
0.6615439838351826,0.907915889882618,1.147889207145319,0.9909732210122595,0.741320335787301,0.718905049297548,0.6925307253575833,0.7972495853944812,0.7586327473989302,142
0.6404228879688355,0.8900715413653102,1.159404378468962,0.9531082345958038,0.7167676379854547,0.6985717131970214,0.684579567070607,0.7648224442955508,0.7395598058561011,143
0.6293568533994648,0.8859223560528559,1.1514651350741036,0.9479716001187132,0.7042559745704069,0.6830989520639111,0.6902830812418624,0.7411911177004481,0.7288723776046612,144
0.6207165273068094,0.8505437785390163,1.1574136250727962,0.9508937743990137,0.6766164711975036,0.6669572219593388,0.6770582433676523,0.7783036575572251,0.714227296099966,145
0.615206364471101,0.8392867963940587,1.106835118078418,0.9911969499805948,0.6688553706770958,0.6648617648605196,0.6616639131202707,0.8591339140186561,0.7073837844707532,146
0.6091172222613088,0.8455640432456325,1.1241546726250609,0.9508800767070749,0.6684409195012301,0.6708395941080921,0.6548944091806415,0.7986751631098503,0.7051753386078994,147
0.6112476154071251,0.8582504268599151,1.1273220504165726,0.9608246010547222,0.6784859659539894,0.6833618354239478,0.6349141346804609,0.8086779667460239,0.7107840805436563,148
0.6249661104371788,0.8704769780813227,1.1292652634331286,0.9799511448987511,0.7036078830548252,0.7054046051630292,0.6499536560166681,0.8154874762997705,0.7286651718764362,149
0.6536018387524517,0.9183886617451531,1.1221891750555628,1.0133278542565578,0.7422779635491308,0.7414749693533346,0.6892045871946806,0.8410290770334679,0.7604322659615472,150
0.6896114878111846,0.9711089802771115,1.1463322597130938,1.0615665593680796,0.7911709250222851,0.7953625991692886,0.7391419876488986,0.8860203097305184,0.8048650188207896,151
0.7020169723411873,0.9749302231078254,1.1393482808210225,1.0609821245120197,0.8164903947033587,0.8193873710833838,0.7603695639601675,0.8995205306950642,0.8219294477609679,152
0.689749062631497,0.9438754959238889,1.1299649983955122,1.0641188959660297,0.8151540314863841,0.7930796647268642,0.750228593846957,0.8705908069245062,0.8104947436151009,153
0.6775259655668597,0.9395552101861787,1.1466977263813452,1.057621624089674,0.7927070730520424,0.7506115497112433,0.7296715594867619,0.8201301077261561,0.7909254859349872,154
0.6577680703630228,0.8436890677522039,1.1511932635282092,1.0142273360272127,0.7528687908591566,0.6990954045221472,0.7371413030396339,0.76098288831549,0.7591319248351086,155
0.6360944345831729,0.7897995629809972,1.1391536623919942,0.9875168367463415,0.7133512060752442,0.6550361533799882,0.7204058888901046,0.7251866318825704,0.7274689104972591,156
0.6167945246117769,0.7394496982572708,1.16323583593815,0.9488710818893683,0.6765740587791474,0.6224649050714351,0.7092239375661358,0.7143189777657396,0.7030493935298163,157
0.6154107101325423,0.6985103569226163,1.1650304852684248,0.984010227609981,0.6556874308938008,0.6063418535213917,0.6938968178173468,0.7250630818139051,0.6920026338256317,158
0.6077571584839524,0.7034544462940717,1.1501874873720868,0.9186585393694495,0.6426411477842117,0.5952253463834168,0.713265945690791,0.7397702919107969,0.6829840581539924,159
0.5877904363541687,0.7333506810153385,1.1227700590689216,0.9037463187452913,0.6256958984959217,0.5969154096691266,0.6970400809026838,0.7111732029404917,0.6689883722773996,160
0.5853987854876938,0.7364197948933652,1.1175866720545764,0.9044494669314888,0.6389404782632635,0.6095227421778365,0.7011477364910805,0.6615345868913378,0.6735421294668601,161
0.611635244786833,0.7808096614706795,1.1352523799902543,0.9397529849553682,0.6823436358306063,0.6562564856092115,0.7307813142309633,0.6804805147285938,0.7090441723746598,162
0.6350933200926905,0.8460773445214,1.1640529362126957,0.9773120562518549,0.7279243362456528,0.7013513588302521,0.7578124389439511,0.7327184341454375,0.7465102585314692,163
0.6379653625141328,0.8671405197888337,1.172064975813832,1.0001095815355112,0.7410413067191688,0.7146546404447432,0.7672766149666839,0.7341820272665498,0.756471632188611,164
0.6337301194301803,0.8744087232700143,1.187479943902352,0.9982603931237587,0.7414829167243326,0.7150538080730097,0.7637676017262156,0.7354412875817926,0.7567508472723297,165
0.6205077003808626,0.8641391331624706,1.1830631455092169,0.9916215784307011,0.7258941207459229,0.7051998328615269,0.7669218060555095,0.7609353690583109,0.7465485284041736,166
0.5990339289979489,0.8441631585138503,1.175337833822603,0.9507841928635025,0.701548276493252,0.6776925482252606,0.7344825807581031,0.7197741884898856,0.7224320706778977,167
0.5830237152998884,0.823848547606911,1.1780520923709576,0.9303700659772162,0.6810303390165975,0.6569918672189985,0.7060853635853518,0.7109356066545968,0.7046477866243576,168
0.5755928824972115,0.8109554176454443,1.1673436218638205,0.9188046480834645,0.6669955489283051,0.6444343441890326,0.6771817231208803,0.7358737128221212,0.6928378946610427,169
